Source,Target,Citation Type,Source Title,Target Title
09_274,07_299,cited,Automotive Food Metals Engineering Printing and Kindred Industries Union (AMWU) v John Holland Pty Limited ACN 004 282 268 [2009] FCA 274 (27 March 2009),Hicks v Ruddock [2007] FCA 299 (8 March 2007)
09_71,09_6,cited,Pakula Tackle Australia Pty Ltd v Zacatak Lures Australia Pty Limited (corrigendum 3 March 2009) [2009] FCA 71 (11 February 2009),Sebel Furniture Limited v Acoustic amp; Felts Pty Limited [2009] FCA 6 (12 January 2009)
09_71,08_605,considered,Pakula Tackle Australia Pty Ltd v Zacatak Lures Australia Pty Limited (corrigendum 3 March 2009) [2009] FCA 71 (11 February 2009),Global Brand Marketing Inc v YD Pty Ltd [2008] FCA 605 (7 May 2008)
09_70,08_1991,cited,Worrell; In the matter of Storm Financial Limited (Receivers and Managers Appointed) (Administrators Appointed) [2009] FCA 70 (5 February 2009),Storm Financial Limited ABN 11 064 804 691 v Commonwealth Bank of Australia ABN 48 123 123 124 [2008] FCA 1991 (24 December 2008)
09_70,09_38,considered,Worrell; In the matter of Storm Financial Limited (Receivers and Managers Appointed) (Administrators Appointed) [2009] FCA 70 (5 February 2009),Georges In the Matter of Midas Australia Pty Ltd (Administrators Appointed) [2009] FCA 38 (29 January 2009)
09_70,08_1933,considered,Worrell; In the matter of Storm Financial Limited (Receivers and Managers Appointed) (Administrators Appointed) [2009] FCA 70 (5 February 2009),Mentha in the matter of Hans Continental Smallgoods Pty Ltd (Administrators Appointed) [2008] FCA 1933 (16 December 2008)
09_70,07_935,considered,Worrell; In the matter of Storm Financial Limited (Receivers and Managers Appointed) (Administrators Appointed) [2009] FCA 70 (5 February 2009),Hayes in the matter of Estate Property Group Limited(Administrators Appointed) [2007] FCA 935 (15 June 2007)
06_885,06_632,cited,Duncan v Commissioner of Taxation; in the matter of Trader Systems International Pty Ltd (in liq) (with Corrigendum dated 24 July 2006) [2006] FCA 885 (12 July 2006),Tru Floor Service Pty Ltd v Jenkins (No 2) (with Corrigendum dated 31 May 2006) [2006] FCA 632 (26 May 2006)
08_474,07_161,cited,Carringbush Corporation Pty Ltd v ASIC [2008] FCA 474 (10 April 2008),SZFYB v Minister for Immigration and Citizenship [2007] FCA 161 (1 March 2007)
08_478,07_1589,referred_to,In the matter of Thomas Richard Wenkart Wenkart v Pantzer [2008] FCA 478 (11 April 2008),In the matter of Thomas Richard Wenkart Wenkart v Pantzer [2007] FCA 1589 (16 October 2007)
06_1352,06_671,considered,Boston Commercial Services Pty Ltd v GE Capital Finance Australasia Pty Ltd [2006] FCA 1352 (16 October 2006),Ex Christmas Islanders Association Inc v The Attorney-General for the Commonwealth [2006] FCA 671 (31 May 2006)
06_1352,06_1290,considered,Boston Commercial Services Pty Ltd v GE Capital Finance Australasia Pty Ltd [2006] FCA 1352 (16 October 2006),Rossetto v Meriton Apartments Pty Ltd [2006] FCA 1290 (28 September 2006)
08_470,06_446,cited,Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 8) [2008] FCA 470 (11 April 2008),Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 4) [2006] FCA 446 (27 April 2006)
08_470,06_363,cited,Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 8) [2008] FCA 470 (11 April 2008),Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd [2006] FCA 363 (31 March 2006)
09_28,08_1103,discussed,Australian Competition and Consumer Commission v Ascot Four Pty Ltd (No 2) [2009] FCA 28 (23 January 2009),ACCC v Carrerabenz Diamond Industries Pty Ltd [2008] FCA 1103 (9 July 2008)
09_28,08_1295,cited,Australian Competition and Consumer Commission v Ascot Four Pty Ltd (No 2) [2009] FCA 28 (23 January 2009),Australian Competition and Consumer Commission v Ascot Four Pty Ltd [2008] FCA 1295 (21 August 2008)
06_898,06_458,discussed,Wang v Secretary Department of Employment amp; Workplace Relations [2006] FCA 898 (14 July 2006),Duncan v Lipscombe Child Care Services Inc [2006] FCA 458 (28 April 2006)
06_1782,06_40,referred_to,Williams v Minister for Justice and Customs [2006] FCA 1782 (20 December 2006),Applicants A277/2002 v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 40 (3 February 2006)
06_1787,06_91,considered,Ranbaxy Australia Pty Ltd v Warner-Lambert Company LLC(No 2) [2006] FCA 1787 (20 December 2006),Pacific National (ACT) Limited (ACN 48 052 134 362) v Queensland Rail (ABN 47 564 947 264) [2006] FCA 91 (16 February 2006)
06_1786,06_125,referred_to,Bittmann v Australian Securities and Investments Commission (No 2) [2006] FCA 1786 (21 December 2006),Traljesic v Attorney-General of the Commonwealth of Australia [2006] FCA 125 (9 February 2006)
06_1768,06_433,cited,eBay International AG v Creative Festival Entertainment Pty Limited (ACN 098 183 281) [2006] FCA 1768 (18 December 2006),Australian Securities and Investments Commission Inthe Matter of Richstar Enterprises Pty Ltd (ACN 099 071 968) v Carey (No 3) [2006] FCA 433 (20 April 2006)
09_17,08_38,cited,Australian Competition and Consumer Commission v Allphones Retail Pty Ltd (No 2) [2009] FCA 17 (19 January 2009),Australian Securities amp; Investments Commission; in the Matter of Richstar Enterprises Pty Ltd ACN (099 071 968) v Carey (No 19) [2008] FCA 38 (31 January 2008)
09_17,08_810,cited,Australian Competition and Consumer Commission v Allphones Retail Pty Ltd (No 2) [2009] FCA 17 (19 January 2009),Hoy Mobile Pty Ltd v Allphones Retail Pty Ltd (No 2) (includes corrigendum dated 18 June 2008) [2008] FCA 810 (30 May 2008)
09_291,09_6,related,Sebel Furniture Limited v Acoustic amp; Felts Pty Limited (No 2) [2009] FCA 291 (1 April 2009),Sebel Furniture Limited v Acoustic amp; Felts Pty Limited [2009] FCA 6 (12 January 2009)
09_16,07_1609,cited,Metcash Trading Limited v Bunn (No 5) [2009] FCA 16 (20 January 2009),Australian Prudential Regulation Authority v Siminton (No 7) [2007] FCA 1609 (7 November 2007)
09_16,06_83,cited,Metcash Trading Limited v Bunn (No 5) [2009] FCA 16 (20 January 2009),Louis Vuitton Malletier SA v Design Elegance Pty Ltd [2006] FCA 83 (14 February 2006)
09_15,07_367,discussed,Nicholls v Australian Federal Police [2009] FCA 15 (15 January 2009),Wilhelm v McKay [2007] FCA 367 (15 March 2007)
09_12,08_1041,referred_to,Egglishaw v Australian Crime Commission (No 2) [2009] FCA 12 (15 January 2009),Fig Tree Developments Ltd v Australian Property Custodian Holdings Ltd [2008] FCA 1041 (27 June 2008)
09_299,08_1804,referred_to,Duffy v Construction Forestry Mining amp; Energy Union (No 2) [2009] FCA 299 (31 March 2009),Duffy v Construction Forestry Mining amp; Energy Union [2008] FCA 1804 (28 November 2008)
08_495,07_18,applied,Cahill v Construction Forestry Mining and Energy Union [2008] FCA 495 (11 April 2008),Shao v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2007] FCA 18 (24 January 2007)
08_495,08_8,applied,Cahill v Construction Forestry Mining and Energy Union [2008] FCA 495 (11 April 2008),Blue Wedges Inc v Minister for the Environment Heritage amp; the Arts [2008] FCA 8 (15 January 2008)
06_1772,06_670,cited,Promina Group Limited in the matter of Promina Group Limited [2006] FCA 1772 (18 December 2006),SFE Corporation Limited in the matter of SFE Corporation Limited [2006] FCA 670 (31 May 2006)
06_1770,06_1115,cited,Worimi v Minister for Lands for New South Wales [2006] FCA 1770 (19 December 2006),Hillig as Administrator of Worimi Local Aboriginal Land Council v Minister for Lands for New South Wales (No 2) (with Corrigendum dated 1 September 2006) [2006] FCA 1115 (22 August 2006)
06_1771,06_63,cited,Applicants S1266 of 2003 v Minister for Immigration amp; Multicultural Affairs [2006] FCA 1771 (21 December 2006),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
08_493,08_39,cited,Yang v American International Assurance Company (Australia) Ltd (No. 2) [2008] FCA 493 (16 April 2008),Yang v American International Assurance Company (Australia) Ltd [2008] FCA 39 (12 March 2008)
07_1087,06_125,cited,Repatriation Commission v Brady [2007] FCA 1087 (31 July 2007),Traljesic v Attorney-General of the Commonwealth of Australia [2006] FCA 125 (9 February 2006)
07_1087,07_877,cited,Repatriation Commission v Brady [2007] FCA 1087 (31 July 2007),Repatriation Commission v Codd [2007] FCA 877 (15 June 2007)
07_238,06_1477,cited,SZIWW v Minister for Immigration amp; Citizenship [2007] FCA 238 (26 February 2007),SZBII and Anor v Minister for Immigration and Multicultural Affairs and Anor [2006] FCA 1477 (17 November 2006)
07_238,06_1420,cited,SZIWW v Minister for Immigration amp; Citizenship [2007] FCA 238 (26 February 2007),SZGQL v Minister for Immigration and Multicultural Affairs [2006] FCA 1420 (3 November 2006)
09_49,06_125,cited,Civil Aviation Safety Authority v Central Aviation Pty Ltd (corrigendum 9 February 2009) [2009] FCA 49 (6 February 2009),Traljesic v Attorney-General of the Commonwealth of Australia [2006] FCA 125 (9 February 2006)
07_237,06_1620,disapproved,Wiegand v Comcare Australia (No 2) [2007] FCA 237 (1 March 2007),Wiegand v Comcare Australia [2006] FCA 1620 (27 November 2006)
07_237,07_15,cited,Wiegand v Comcare Australia (No 2) [2007] FCA 237 (1 March 2007),Comcare v Sahu-Khan [2007] FCA 15 (19 January 2007)
07_1081,07_39,cited,Unsworth v Tristar Steering and Suspension Australia Limited [2007] FCA 1081 (20 July 2007),Akiba and Others on behalf of the Torres Strait Regional Seas Claim People v State of Queensland (No 3) [2007] FCA 39 (31 January 2007)
07_1081,07_41,cited,Unsworth v Tristar Steering and Suspension Australia Limited [2007] FCA 1081 (20 July 2007),Keycorp Limited v Commissioner of Taxation [2007] FCA 41 (7 February 2007)
07_1081,07_532,considered,Unsworth v Tristar Steering and Suspension Australia Limited [2007] FCA 1081 (20 July 2007),Boensch v Pascoe [2007] FCA 532 (16 April 2007)
07_1081,07_179,cited,Unsworth v Tristar Steering and Suspension Australia Limited [2007] FCA 1081 (20 July 2007),Cirillo v Consolidated Press Property Ltd (formerly known as Citicorp Australia Limited) (No 2) [2007] FCA 179 (22 February 2007)
08_1609,08_857,applied,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Tapel v Minister for Immigration amp; Citizenship [2008] FCA 857 (10 June 2008)
08_1609,07_1531,considered,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Weti v Minister for Immigration amp; Citizenship [2007] FCA 1531 (5 October 2007)
08_1609,06_1759,cited,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),SZITR v Minister for Immigration and Multicultural Affairs [2006] FCA 1759 (15 December 2006)
08_1609,07_1779,cited,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Cockrell v Minister for Immigration and Citizenship [2007] FCA 1779 (20 November 2007)
08_1609,08_125,cited,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Green v Minister for Immigration and Citizenship [2008] FCA 125 (20 February 2008)
08_1609,08_101,applied,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Australian Prudential Regulation Authority v Siminton (No 12) [2008] FCA 101 (21 February 2008)
08_1609,08_12,followed,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Stacks Managed Investments Limited in the matter of Premium Mortgage Income Fund [2008] FCA 12 (17 January 2008)
08_1609,06_943,cited,Kasupene v Minister for Immigration amp; Citizenship [2008] FCA 1609 (29 October 2008),Nipperess v Military Rehabilitation and Compensation Commission [2006] FCA 943 (26 July 2006)
06_427,06_21,discussed,Australian Securities amp; Investments Commission v McDougall [2006] FCA 427 (20 April 2006),Australian Competition and Consumer Commission v Australian Safeway Stores Pty Limited (No 4) [2006] FCA 21 (31 January 2006)
08_1605,08_24,cited,Australian Securities amp; Investment Commission v Axis International Management Pty Ltd [2008] FCA 1605 (15 October 2008),Orrcon Operations Pty Ltd v Capital Steel amp; Pipe Pty Ltd (No 2) [2008] FCA 24 (24 January 2008)
08_1613,08_1258,followed,MZXRI v Minister for Immigration and Citizenship [2008] FCA 1613 (27 August 2008),SZDTM v Minister for Immigration and Citizenship [2008] FCA 1258 (19 August 2008)
08_1610,06_1250,cited,Roper v Repatriation Commission [2008] FCA 1610 (30 October 2008),Commissioner of Taxation v Dixon [2006] FCA 1250 (18 September 2006)
06_1321,06_36,referred_to,Wu v Avin Operations Pty Ltd (No 3) [2006] FCA 1321 (9 October 2006),Wu v Avin Operations Pty Ltd (ACN 076 956 913) [2006] FCA 36 (3 February 2006)
06_1321,06_575,cited,Wu v Avin Operations Pty Ltd (No 3) [2006] FCA 1321 (9 October 2006),Soh v Commonwealth of Australia [2006] FCA 575 (17 May 2006)
06_1321,06_792,referred_to,Wu v Avin Operations Pty Ltd (No 3) [2006] FCA 1321 (9 October 2006),Wu v Avin Operations Pty Ltd (No 2) [2006] FCA 792 (27 June 2006)
07_229,06_63,followed,SZIRH v Minister for Immigration and Citizenship [2007] FCA 229 (15 February 2007),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
06_1325,06_624,followed,Bahonko v Royal Melbourne Institute of Technology [2006] FCA 1325 (11 October 2006),Ingram-Nader v Brinks Australia Pty Ltd [2006] FCA 624 (26 May 2006)
06_1326,06_125,cited,Byrne v Repatriation Commission [2006] FCA 1326 (11 October 2006),Traljesic v Attorney-General of the Commonwealth of Australia [2006] FCA 125 (9 February 2006)
07_244,06_711,cited,QPSX Limited v Ericsson Australia Ltd (No 5) [2007] FCA 244 (1 March 2007),Cadence Asset Management Pty Ltd v Concept Sports Limited [2006] FCA 711 (2 June 2006)
09_39,08_316,cited,Amalia Investments Ltd v Virgtel Global Networks NV [2009] FCA 39 (30 January 2009),Turrbal People v State of Queensland (Includes corrigendum dated 17 March 2008) [2008] FCA 316 (11 March 2008)
09_39,07_500,cited,Amalia Investments Ltd v Virgtel Global Networks NV [2009] FCA 39 (30 January 2009),Elderslie Finance Corporation Limited v Newpage Pty Ltd (No 4) [2007] FCA 500 (4 April 2007)
07_1095,06_129,followed,SZFAR v Minister for Immigration and Citizenship [2007] FCA 1095 (18 October 2007),Twining v Australian Public Service Commission [2006] FCA 129 (16 February 2006)
09_38,08_1933,cited,Georges In the Matter of Midas Australia Pty Ltd (Administrators Appointed) [2009] FCA 38 (29 January 2009),Mentha in the matter of Hans Continental Smallgoods Pty Ltd (Administrators Appointed) [2008] FCA 1933 (16 December 2008)
07_248,06_635,cited,Vishnumolakala v Minister for Immigration and Multicultural Affairs [2007] FCA 248 (26 February 2007),MZWCL v Minister for Immigration and Multicultural and Indigenous Affairs [2006] FCA 635 (20 July 2006)
07_1092,06_627,referred_to,SZJOB v Minister for Immigration and Citizenship [2007] FCA 1092 (18 October 2007),SZDPY v Minister for Immigration and Multicultural Affairs [2006] FCA 627 (25 May 2006)
09_30,06_40,referred_to,Snedden v Republic of Croatia [2009] FCA 30 (3 February 2009),Applicants A277/2002 v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2006] FCA 40 (3 February 2006)
06_446,06_363,cited,Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 4) [2006] FCA 446 (27 April 2006),Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd [2006] FCA 363 (31 March 2006)
06_446,06_364,cited,Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 4) [2006] FCA 446 (27 April 2006),Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 2) [2006] FCA 364 (31 March 2006)
06_446,06_52,cited,Cadbury Schweppes Pty Ltd v Darrell Lea Chocolate Shops Pty Ltd (No 4) [2006] FCA 446 (27 April 2006),Richmond Sales Pty Ltd (In Liq) v Robert McDermott [2006] FCA 52 (8 February 2006)
08_1623,08_1458,cited,Australian Competition and Consumer Commission v Australia and New Zealand Banking Group Limited [2008] FCA 1623 (31 October 2008),Auskay International Manufacturing amp; Trade Pty Ltd v Qantas Airways Ltd [2008] FCA 1458 (29 September 2008)
08_1625,06_34,cited,Christou v The Tax Agents Board of Western Australia [2008] FCA 1625 (4 November 2008),Tu v Pakway Australia Pty Ltd (ACN 093872738) (T/AS Pakway Plastics) [2006] FCA 34 (7 February 2006)
08_1625,08_111,cited,Christou v The Tax Agents Board of Western Australia [2008] FCA 1625 (4 November 2008),SZJJA v Minister for Immigration amp; Citizenship [2008] FCA 111 (26 February 2008)
08_1621,08_1375,cited,Sobey v Commissioner of Taxation [2008] FCA 1621 (17 November 2008),Boyapati v Rockefeller Management Corporation (No 2) [2008] FCA 1375 (9 September 2008)
08_1621,07_1823,referred_to,Sobey v Commissioner of Taxation [2008] FCA 1621 (17 November 2008),Barrett Property Group Ltd v Metricon Homes Pty Ltd (No 2) [2007] FCA 1823 (23 November 2007)
07_1091,06_63,followed,SZGQZ v Minister for Immigration and Citizenship [2007] FCA 1091 (18 October 2007),Moore-McQuillan v Scot [2006] FCA 63 (10 February 2006)
07_1091,07_9,referred_to,SZGQZ v Minister for Immigration and Citizenship [2007] FCA 1091 (18 October 2007),SZCBT v Minister for Immigration and Multicultural Affairs [2007] FCA 9 (12 January 2007)
07_1090,07_62,distinguished,SZGGG v Minister for Immigration and Citizenship [2007] FCA 1090 (23 October 2007),SZGZQ v Minister for Immigration and Multicultural Affairs [2007] FCA 62 (6 February 2007)
07_1090,07_63,distinguished,SZGGG v Minister for Immigration and Citizenship [2007] FCA 1090 (23 October 2007),SZIFI v Minister for Immigration amp; Multicultural amp; Indigenous Affairs [2007] FCA 63 (7 February 2007)
07_1090,06_766,distinguished,SZGGG v Minister for Immigration and Citizenship [2007] FCA 1090 (23 October 2007),SZGFR v Minister for Immigration and Multicultural Affairs [2006] FCA 766 (22 June 2006)
